id,pokemon_id,back_default,back_female,back_shiny,back_shiny_female,front_default,front_female,front_shiny,front_shiny_female,gen_eight_front_default,gen_eight_front_shiny,created_at,updated_at
624,624,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/624.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/624.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/624.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/624.png,,https://www.serebii.net/swordshield/pokemon/624.png,https://www.serebii.net/Shiny/SWSH/624.png,2020-11-05 21:25:21.226359,2020-11-05 21:25:21.226359
625,625,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/625.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/625.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/625.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/625.png,,https://www.serebii.net/swordshield/pokemon/625.png,https://www.serebii.net/Shiny/SWSH/625.png,2020-11-05 21:25:23.068123,2020-11-05 21:25:23.068123
626,626,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/626.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/626.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/626.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/626.png,,https://www.serebii.net/swordshield/pokemon/626.png,https://www.serebii.net/Shiny/SWSH/626.png,2020-11-05 21:25:23.674466,2020-11-05 21:25:23.674466
627,627,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/627.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/627.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/627.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/627.png,,https://www.serebii.net/swordshield/pokemon/627.png,https://www.serebii.net/Shiny/SWSH/627.png,2020-11-05 21:25:24.251284,2020-11-05 21:25:24.251284
628,628,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/628.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/628.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/628.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/628.png,,https://www.serebii.net/swordshield/pokemon/628.png,https://www.serebii.net/Shiny/SWSH/628.png,2020-11-05 21:25:24.774473,2020-11-05 21:25:24.774473
629,629,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/629.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/629.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/629.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/629.png,,https://www.serebii.net/swordshield/pokemon/629.png,https://www.serebii.net/Shiny/SWSH/629.png,2020-11-05 21:25:25.385768,2020-11-05 21:25:25.385768
696,696,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/696.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/696.png,,https://www.serebii.net/swordshield/pokemon/696.png,https://www.serebii.net/Shiny/SWSH/696.png,2020-11-05 21:26:06.461514,2020-11-05 21:26:06.461514
630,630,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/630.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/630.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/630.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/630.png,,https://www.serebii.net/swordshield/pokemon/630.png,https://www.serebii.net/Shiny/SWSH/630.png,2020-11-05 21:25:25.938815,2020-11-05 21:25:25.938815
631,631,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/631.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/631.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/631.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/631.png,,https://www.serebii.net/swordshield/pokemon/631.png,https://www.serebii.net/Shiny/SWSH/631.png,2020-11-05 21:25:26.507819,2020-11-05 21:25:26.507819
632,632,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/632.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/632.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/632.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/632.png,,https://www.serebii.net/swordshield/pokemon/632.png,https://www.serebii.net/Shiny/SWSH/632.png,2020-11-05 21:25:27.16135,2020-11-05 21:25:27.16135
633,633,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/633.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/633.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/633.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/633.png,,https://www.serebii.net/swordshield/pokemon/633.png,https://www.serebii.net/Shiny/SWSH/633.png,2020-11-05 21:25:28.249273,2020-11-05 21:25:28.249273
634,634,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/634.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/634.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/634.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/634.png,,https://www.serebii.net/swordshield/pokemon/634.png,https://www.serebii.net/Shiny/SWSH/634.png,2020-11-05 21:25:28.693351,2020-11-05 21:25:28.693351
635,635,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/635.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/635.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/635.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/635.png,,https://www.serebii.net/swordshield/pokemon/635.png,https://www.serebii.net/Shiny/SWSH/635.png,2020-11-05 21:25:29.262767,2020-11-05 21:25:29.262767
636,636,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/636.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/636.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/636.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/636.png,,https://www.serebii.net/swordshield/pokemon/636.png,https://www.serebii.net/Shiny/SWSH/636.png,2020-11-05 21:25:29.957776,2020-11-05 21:25:29.957776
637,637,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/637.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/637.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/637.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/637.png,,https://www.serebii.net/swordshield/pokemon/637.png,https://www.serebii.net/Shiny/SWSH/637.png,2020-11-05 21:25:30.508894,2020-11-05 21:25:30.508894
638,638,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/638.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/638.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/638.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/638.png,,https://www.serebii.net/swordshield/pokemon/638.png,https://www.serebii.net/Shiny/SWSH/638.png,2020-11-05 21:25:30.924751,2020-11-05 21:25:30.924751
639,639,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/639.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/639.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/639.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/639.png,,https://www.serebii.net/swordshield/pokemon/639.png,https://www.serebii.net/Shiny/SWSH/639.png,2020-11-05 21:25:31.384524,2020-11-05 21:25:31.384524
640,640,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/640.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/640.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/640.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/640.png,,https://www.serebii.net/swordshield/pokemon/640.png,https://www.serebii.net/Shiny/SWSH/640.png,2020-11-05 21:25:31.88295,2020-11-05 21:25:31.88295
641,641,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/641.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/641.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/641.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/641.png,,https://www.serebii.net/swordshield/pokemon/641.png,https://www.serebii.net/Shiny/SWSH/641.png,2020-11-05 21:25:32.482449,2020-11-05 21:25:32.482449
642,642,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/642.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/642.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/642.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/642.png,,https://www.serebii.net/swordshield/pokemon/642.png,https://www.serebii.net/Shiny/SWSH/642.png,2020-11-05 21:25:33.026903,2020-11-05 21:25:33.026903
643,643,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/643.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/643.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/643.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/643.png,,https://www.serebii.net/swordshield/pokemon/643.png,https://www.serebii.net/Shiny/SWSH/643.png,2020-11-05 21:25:33.465778,2020-11-05 21:25:33.465778
644,644,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/644.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/644.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/644.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/644.png,,https://www.serebii.net/swordshield/pokemon/644.png,https://www.serebii.net/Shiny/SWSH/644.png,2020-11-05 21:25:33.906634,2020-11-05 21:25:33.906634
697,697,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/697.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/697.png,,https://www.serebii.net/swordshield/pokemon/697.png,https://www.serebii.net/Shiny/SWSH/697.png,2020-11-05 21:26:06.906155,2020-11-05 21:26:06.906155
645,645,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/645.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/645.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/645.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/645.png,,https://www.serebii.net/swordshield/pokemon/645.png,https://www.serebii.net/Shiny/SWSH/645.png,2020-11-05 21:25:34.334003,2020-11-05 21:25:34.334003
646,646,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/646.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/646.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/646.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/646.png,,https://www.serebii.net/swordshield/pokemon/646.png,https://www.serebii.net/Shiny/SWSH/646.png,2020-11-05 21:25:35.582411,2020-11-05 21:25:35.582411
647,647,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/647.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/647.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/647.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/647.png,,https://www.serebii.net/swordshield/pokemon/647.png,https://www.serebii.net/Shiny/SWSH/647.png,2020-11-05 21:25:36.767148,2020-11-05 21:25:36.767148
648,648,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/648.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/648.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/648.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/648.png,,https://www.serebii.net/swordshield/pokemon/648.png,https://www.serebii.net/Shiny/SWSH/648.png,2020-11-05 21:25:37.32108,2020-11-05 21:25:37.32108
649,649,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/649.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/649.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/649.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/649.png,,https://www.serebii.net/swordshield/pokemon/649.png,https://www.serebii.net/Shiny/SWSH/649.png,2020-11-05 21:25:38.522875,2020-11-05 21:25:38.522875
650,650,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/650.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/650.png,,https://www.serebii.net/swordshield/pokemon/650.png,https://www.serebii.net/Shiny/SWSH/650.png,2020-11-05 21:25:38.923406,2020-11-05 21:25:38.923406
651,651,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/651.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/651.png,,https://www.serebii.net/swordshield/pokemon/651.png,https://www.serebii.net/Shiny/SWSH/651.png,2020-11-05 21:25:39.349557,2020-11-05 21:25:39.349557
652,652,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/652.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/652.png,,https://www.serebii.net/swordshield/pokemon/652.png,https://www.serebii.net/Shiny/SWSH/652.png,2020-11-05 21:25:39.81068,2020-11-05 21:25:39.81068
653,653,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/653.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/653.png,,https://www.serebii.net/swordshield/pokemon/653.png,https://www.serebii.net/Shiny/SWSH/653.png,2020-11-05 21:25:40.308881,2020-11-05 21:25:40.308881
654,654,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/654.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/654.png,,https://www.serebii.net/swordshield/pokemon/654.png,https://www.serebii.net/Shiny/SWSH/654.png,2020-11-05 21:25:40.715098,2020-11-05 21:25:40.715098
655,655,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/655.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/655.png,,https://www.serebii.net/swordshield/pokemon/655.png,https://www.serebii.net/Shiny/SWSH/655.png,2020-11-05 21:25:41.248625,2020-11-05 21:25:41.248625
656,656,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/656.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/656.png,,https://www.serebii.net/swordshield/pokemon/656.png,https://www.serebii.net/Shiny/SWSH/656.png,2020-11-05 21:25:41.804843,2020-11-05 21:25:41.804843
657,657,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/657.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/657.png,,https://www.serebii.net/swordshield/pokemon/657.png,https://www.serebii.net/Shiny/SWSH/657.png,2020-11-05 21:25:42.328979,2020-11-05 21:25:42.328979
658,658,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/658.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/658.png,,https://www.serebii.net/swordshield/pokemon/658.png,https://www.serebii.net/Shiny/SWSH/658.png,2020-11-05 21:25:42.827228,2020-11-05 21:25:42.827228
659,659,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/659.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/659.png,,https://www.serebii.net/swordshield/pokemon/659.png,https://www.serebii.net/Shiny/SWSH/659.png,2020-11-05 21:25:43.345072,2020-11-05 21:25:43.345072
660,660,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/660.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/660.png,,https://www.serebii.net/swordshield/pokemon/660.png,https://www.serebii.net/Shiny/SWSH/660.png,2020-11-05 21:25:43.905377,2020-11-05 21:25:43.905377
661,661,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/661.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/661.png,,https://www.serebii.net/swordshield/pokemon/661.png,https://www.serebii.net/Shiny/SWSH/661.png,2020-11-05 21:25:44.46943,2020-11-05 21:25:44.46943
662,662,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/662.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/662.png,,https://www.serebii.net/swordshield/pokemon/662.png,https://www.serebii.net/Shiny/SWSH/662.png,2020-11-05 21:25:45.058945,2020-11-05 21:25:45.058945
663,663,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/663.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/663.png,,https://www.serebii.net/swordshield/pokemon/663.png,https://www.serebii.net/Shiny/SWSH/663.png,2020-11-05 21:25:45.690425,2020-11-05 21:25:45.690425
664,664,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/664.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/664.png,,https://www.serebii.net/swordshield/pokemon/664.png,https://www.serebii.net/Shiny/SWSH/664.png,2020-11-05 21:25:46.241858,2020-11-05 21:25:46.241858
665,665,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/665.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/665.png,,https://www.serebii.net/swordshield/pokemon/665.png,https://www.serebii.net/Shiny/SWSH/665.png,2020-11-05 21:25:46.792923,2020-11-05 21:25:46.792923
852,852,,,,,,,,,https://serebii.net/swordshield/pokemon/851.png,https://serebii.net/Shiny/SWSH/851.png,2020-11-05 21:42:47.951023,2020-11-05 21:42:47.951023
668,668,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/668.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/668.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/668.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/668.png,https://www.serebii.net/swordshield/pokemon/668.png,https://www.serebii.net/Shiny/SWSH/668.png,2020-11-05 21:25:49.296896,2020-11-05 21:25:49.296896
669,669,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/669.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/669.png,,https://www.serebii.net/swordshield/pokemon/669.png,https://www.serebii.net/Shiny/SWSH/669.png,2020-11-05 21:25:49.747505,2020-11-05 21:25:49.747505
670,670,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/670.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/670.png,,https://www.serebii.net/swordshield/pokemon/670.png,https://www.serebii.net/Shiny/SWSH/670.png,2020-11-05 21:25:50.257283,2020-11-05 21:25:50.257283
671,671,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/671.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/671.png,,https://www.serebii.net/swordshield/pokemon/671.png,https://www.serebii.net/Shiny/SWSH/671.png,2020-11-05 21:25:51.056958,2020-11-05 21:25:51.056958
672,672,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/672.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/672.png,,https://www.serebii.net/swordshield/pokemon/672.png,https://www.serebii.net/Shiny/SWSH/672.png,2020-11-05 21:25:52.035935,2020-11-05 21:25:52.035935
673,673,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/673.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/673.png,,https://www.serebii.net/swordshield/pokemon/673.png,https://www.serebii.net/Shiny/SWSH/673.png,2020-11-05 21:25:52.452848,2020-11-05 21:25:52.452848
674,674,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/674.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/674.png,,https://www.serebii.net/swordshield/pokemon/674.png,https://www.serebii.net/Shiny/SWSH/674.png,2020-11-05 21:25:52.979822,2020-11-05 21:25:52.979822
675,675,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/675.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/675.png,,https://www.serebii.net/swordshield/pokemon/675.png,https://www.serebii.net/Shiny/SWSH/675.png,2020-11-05 21:25:53.711632,2020-11-05 21:25:53.711632
676,676,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/676.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/676.png,,https://www.serebii.net/swordshield/pokemon/676.png,https://www.serebii.net/Shiny/SWSH/676.png,2020-11-05 21:25:54.846554,2020-11-05 21:25:54.846554
677,677,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/677.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/677.png,,https://www.serebii.net/swordshield/pokemon/677.png,https://www.serebii.net/Shiny/SWSH/677.png,2020-11-05 21:25:55.347256,2020-11-05 21:25:55.347256
678,678,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/678.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/678.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/678.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/678.png,https://www.serebii.net/swordshield/pokemon/678.png,https://www.serebii.net/Shiny/SWSH/678.png,2020-11-05 21:25:55.91502,2020-11-05 21:25:55.91502
679,679,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/679.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/679.png,,https://www.serebii.net/swordshield/pokemon/679.png,https://www.serebii.net/Shiny/SWSH/679.png,2020-11-05 21:25:56.978106,2020-11-05 21:25:56.978106
680,680,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/680.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/680.png,,https://www.serebii.net/swordshield/pokemon/680.png,https://www.serebii.net/Shiny/SWSH/680.png,2020-11-05 21:25:57.572928,2020-11-05 21:25:57.572928
681,681,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/681.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/681.png,,https://www.serebii.net/swordshield/pokemon/681.png,https://www.serebii.net/Shiny/SWSH/681.png,2020-11-05 21:25:58.099919,2020-11-05 21:25:58.099919
682,682,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/682.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/682.png,,https://www.serebii.net/swordshield/pokemon/682.png,https://www.serebii.net/Shiny/SWSH/682.png,2020-11-05 21:25:59.04806,2020-11-05 21:25:59.04806
683,683,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/683.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/683.png,,https://www.serebii.net/swordshield/pokemon/683.png,https://www.serebii.net/Shiny/SWSH/683.png,2020-11-05 21:25:59.439348,2020-11-05 21:25:59.439348
684,684,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/684.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/684.png,,https://www.serebii.net/swordshield/pokemon/684.png,https://www.serebii.net/Shiny/SWSH/684.png,2020-11-05 21:25:59.902355,2020-11-05 21:25:59.902355
685,685,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/685.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/685.png,,https://www.serebii.net/swordshield/pokemon/685.png,https://www.serebii.net/Shiny/SWSH/685.png,2020-11-05 21:26:00.42072,2020-11-05 21:26:00.42072
686,686,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/686.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/686.png,,https://www.serebii.net/swordshield/pokemon/686.png,https://www.serebii.net/Shiny/SWSH/686.png,2020-11-05 21:26:01.017661,2020-11-05 21:26:01.017661
687,687,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/687.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/687.png,,https://www.serebii.net/swordshield/pokemon/687.png,https://www.serebii.net/Shiny/SWSH/687.png,2020-11-05 21:26:01.580615,2020-11-05 21:26:01.580615
688,688,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/688.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/688.png,,https://www.serebii.net/swordshield/pokemon/688.png,https://www.serebii.net/Shiny/SWSH/688.png,2020-11-05 21:26:02.236658,2020-11-05 21:26:02.236658
