id,pokemon_id,ability_id,is_hidden,created_at,updated_at
1046,424,92,t,2020-11-05 21:22:29.001092,2020-11-05 21:22:29.001092
1047,425,106,f,2020-11-05 21:22:29.685932,2020-11-05 21:22:29.685932
1048,425,84,f,2020-11-05 21:22:29.773486,2020-11-05 21:22:29.773486
1049,425,138,t,2020-11-05 21:22:29.836101,2020-11-05 21:22:29.836101
1050,426,106,f,2020-11-05 21:22:30.544058,2020-11-05 21:22:30.544058
1051,426,84,f,2020-11-05 21:22:30.624684,2020-11-05 21:22:30.624684
1052,426,138,t,2020-11-05 21:22:30.707334,2020-11-05 21:22:30.707334
1053,427,50,f,2020-11-05 21:22:32.225472,2020-11-05 21:22:32.225472
1054,427,103,f,2020-11-05 21:22:32.308496,2020-11-05 21:22:32.308496
1055,427,7,t,2020-11-05 21:22:32.392593,2020-11-05 21:22:32.392593
1056,428,56,f,2020-11-05 21:22:32.984956,2020-11-05 21:22:32.984956
1057,428,103,f,2020-11-05 21:22:33.077628,2020-11-05 21:22:33.077628
1058,428,7,t,2020-11-05 21:22:33.196153,2020-11-05 21:22:33.196153
1059,429,26,f,2020-11-05 21:22:33.97768,2020-11-05 21:22:33.97768
1060,430,15,f,2020-11-05 21:22:34.550767,2020-11-05 21:22:34.550767
1061,430,105,f,2020-11-05 21:22:34.606515,2020-11-05 21:22:34.606515
1062,430,153,t,2020-11-05 21:22:34.664139,2020-11-05 21:22:34.664139
1063,431,7,f,2020-11-05 21:22:35.131881,2020-11-05 21:22:35.131881
1064,431,20,f,2020-11-05 21:22:35.225227,2020-11-05 21:22:35.225227
1065,431,51,t,2020-11-05 21:22:35.334887,2020-11-05 21:22:35.334887
1066,432,47,f,2020-11-05 21:22:35.954927,2020-11-05 21:22:35.954927
1067,432,20,f,2020-11-05 21:22:36.036323,2020-11-05 21:22:36.036323
1068,432,128,t,2020-11-05 21:22:36.119458,2020-11-05 21:22:36.119458
1069,433,26,f,2020-11-05 21:22:36.721593,2020-11-05 21:22:36.721593
1070,434,1,f,2020-11-05 21:22:37.432684,2020-11-05 21:22:37.432684
1071,434,106,f,2020-11-05 21:22:37.539838,2020-11-05 21:22:37.539838
1072,434,51,t,2020-11-05 21:22:37.611791,2020-11-05 21:22:37.611791
1073,435,1,f,2020-11-05 21:22:38.317535,2020-11-05 21:22:38.317535
1074,435,106,f,2020-11-05 21:22:38.40831,2020-11-05 21:22:38.40831
1075,435,51,t,2020-11-05 21:22:38.49612,2020-11-05 21:22:38.49612
1076,436,26,f,2020-11-05 21:22:39.254341,2020-11-05 21:22:39.254341
1077,436,85,f,2020-11-05 21:22:39.329495,2020-11-05 21:22:39.329495
1078,436,134,t,2020-11-05 21:22:39.425752,2020-11-05 21:22:39.425752
1079,437,26,f,2020-11-05 21:22:40.97164,2020-11-05 21:22:40.97164
1080,437,85,f,2020-11-05 21:22:41.054101,2020-11-05 21:22:41.054101
1081,437,134,t,2020-11-05 21:22:41.131146,2020-11-05 21:22:41.131146
1082,438,5,f,2020-11-05 21:22:41.758999,2020-11-05 21:22:41.758999
1083,438,69,f,2020-11-05 21:22:41.84085,2020-11-05 21:22:41.84085
1084,438,155,t,2020-11-05 21:22:41.923552,2020-11-05 21:22:41.923552
1085,439,43,f,2020-11-05 21:22:43.241456,2020-11-05 21:22:43.241456
1086,439,111,f,2020-11-05 21:22:43.364254,2020-11-05 21:22:43.364254
1087,439,101,t,2020-11-05 21:22:43.458286,2020-11-05 21:22:43.458286
1088,440,30,f,2020-11-05 21:22:44.030307,2020-11-05 21:22:44.030307
1089,440,32,f,2020-11-05 21:22:44.108016,2020-11-05 21:22:44.108016
1090,440,132,t,2020-11-05 21:22:44.191795,2020-11-05 21:22:44.191795
1091,441,51,f,2020-11-05 21:22:45.178655,2020-11-05 21:22:45.178655
1092,441,77,f,2020-11-05 21:22:45.256554,2020-11-05 21:22:45.256554
1093,441,145,t,2020-11-05 21:22:45.345978,2020-11-05 21:22:45.345978
1094,442,46,f,2020-11-05 21:22:46.077904,2020-11-05 21:22:46.077904
1095,442,151,t,2020-11-05 21:22:46.156553,2020-11-05 21:22:46.156553
1096,443,8,f,2020-11-05 21:22:46.849097,2020-11-05 21:22:46.849097
1097,443,24,t,2020-11-05 21:22:46.940909,2020-11-05 21:22:46.940909
1098,444,8,f,2020-11-05 21:22:47.703493,2020-11-05 21:22:47.703493
1099,444,24,t,2020-11-05 21:22:47.796915,2020-11-05 21:22:47.796915
1100,445,8,f,2020-11-05 21:22:48.437436,2020-11-05 21:22:48.437436
1101,445,24,t,2020-11-05 21:22:48.529451,2020-11-05 21:22:48.529451
1102,446,53,f,2020-11-05 21:22:49.207653,2020-11-05 21:22:49.207653
1103,446,47,f,2020-11-05 21:22:49.29152,2020-11-05 21:22:49.29152
1104,446,82,t,2020-11-05 21:22:49.380328,2020-11-05 21:22:49.380328
1105,447,80,f,2020-11-05 21:22:49.981942,2020-11-05 21:22:49.981942
1106,447,39,f,2020-11-05 21:22:50.063446,2020-11-05 21:22:50.063446
1107,447,158,t,2020-11-05 21:22:50.16474,2020-11-05 21:22:50.16474
1108,448,80,f,2020-11-05 21:22:50.82941,2020-11-05 21:22:50.82941
1109,448,39,f,2020-11-05 21:22:50.905809,2020-11-05 21:22:50.905809
1110,448,154,t,2020-11-05 21:22:51.024907,2020-11-05 21:22:51.024907
1111,449,45,f,2020-11-05 21:22:51.502318,2020-11-05 21:22:51.502318
1112,449,159,t,2020-11-05 21:22:51.565146,2020-11-05 21:22:51.565146
1113,450,45,f,2020-11-05 21:22:52.120169,2020-11-05 21:22:52.120169
1114,450,159,t,2020-11-05 21:22:52.192613,2020-11-05 21:22:52.192613
1115,451,4,f,2020-11-05 21:22:53.859892,2020-11-05 21:22:53.859892
1116,451,97,f,2020-11-05 21:22:53.949256,2020-11-05 21:22:53.949256
1117,451,51,t,2020-11-05 21:22:54.030571,2020-11-05 21:22:54.030571
1118,452,4,f,2020-11-05 21:22:54.860871,2020-11-05 21:22:54.860871
1119,452,97,f,2020-11-05 21:22:54.935233,2020-11-05 21:22:54.935233
1120,452,51,t,2020-11-05 21:22:55.018286,2020-11-05 21:22:55.018286
1121,453,107,f,2020-11-05 21:22:55.663739,2020-11-05 21:22:55.663739
1122,453,87,f,2020-11-05 21:22:55.746784,2020-11-05 21:22:55.746784
1123,453,143,t,2020-11-05 21:22:55.861068,2020-11-05 21:22:55.861068
1124,454,107,f,2020-11-05 21:22:56.520299,2020-11-05 21:22:56.520299
1125,454,87,f,2020-11-05 21:22:56.620278,2020-11-05 21:22:56.620278
1126,454,143,t,2020-11-05 21:22:56.744755,2020-11-05 21:22:56.744755
1127,455,26,f,2020-11-05 21:22:57.99422,2020-11-05 21:22:57.99422
1128,456,33,f,2020-11-05 21:22:58.60496,2020-11-05 21:22:58.60496
1129,456,114,f,2020-11-05 21:22:58.73837,2020-11-05 21:22:58.73837
1130,456,41,t,2020-11-05 21:22:58.82664,2020-11-05 21:22:58.82664
1131,457,33,f,2020-11-05 21:22:59.394189,2020-11-05 21:22:59.394189
1132,457,114,f,2020-11-05 21:22:59.473881,2020-11-05 21:22:59.473881
1133,457,41,t,2020-11-05 21:22:59.567112,2020-11-05 21:22:59.567112
1134,458,33,f,2020-11-05 21:23:00.2637,2020-11-05 21:23:00.2637
1135,458,11,f,2020-11-05 21:23:00.366068,2020-11-05 21:23:00.366068
1136,458,41,t,2020-11-05 21:23:00.457155,2020-11-05 21:23:00.457155
1137,459,117,f,2020-11-05 21:23:01.887062,2020-11-05 21:23:01.887062
1138,459,43,t,2020-11-05 21:23:01.972862,2020-11-05 21:23:01.972862
1139,460,117,f,2020-11-05 21:23:03.290688,2020-11-05 21:23:03.290688
1140,460,43,t,2020-11-05 21:23:03.373967,2020-11-05 21:23:03.373967
1141,461,46,f,2020-11-05 21:23:04.153024,2020-11-05 21:23:04.153024
1142,461,124,t,2020-11-05 21:23:04.232316,2020-11-05 21:23:04.232316
1143,462,42,f,2020-11-05 21:23:05.034919,2020-11-05 21:23:05.034919
1144,462,5,f,2020-11-05 21:23:05.149456,2020-11-05 21:23:05.149456
1145,462,148,t,2020-11-05 21:23:05.233099,2020-11-05 21:23:05.233099
1146,463,20,f,2020-11-05 21:23:05.800361,2020-11-05 21:23:05.800361
1147,463,12,f,2020-11-05 21:23:05.890583,2020-11-05 21:23:05.890583
1148,463,13,t,2020-11-05 21:23:05.984887,2020-11-05 21:23:05.984887
1149,464,31,f,2020-11-05 21:23:06.684547,2020-11-05 21:23:06.684547
1150,464,116,f,2020-11-05 21:23:06.764643,2020-11-05 21:23:06.764643
1151,464,120,t,2020-11-05 21:23:06.846769,2020-11-05 21:23:06.846769
1152,465,34,f,2020-11-05 21:23:07.493121,2020-11-05 21:23:07.493121
1153,465,102,f,2020-11-05 21:23:07.571743,2020-11-05 21:23:07.571743
1154,465,144,t,2020-11-05 21:23:07.654526,2020-11-05 21:23:07.654526
1155,466,78,f,2020-11-05 21:23:08.202749,2020-11-05 21:23:08.202749
1156,466,72,t,2020-11-05 21:23:08.288659,2020-11-05 21:23:08.288659
1157,467,49,f,2020-11-05 21:23:09.900274,2020-11-05 21:23:09.900274
1158,467,72,t,2020-11-05 21:23:09.971107,2020-11-05 21:23:09.971107
1159,468,55,f,2020-11-05 21:23:11.497987,2020-11-05 21:23:11.497987
1160,468,32,f,2020-11-05 21:23:11.573271,2020-11-05 21:23:11.573271
1161,468,105,t,2020-11-05 21:23:11.680472,2020-11-05 21:23:11.680472
1162,469,3,f,2020-11-05 21:23:12.391087,2020-11-05 21:23:12.391087
1163,469,110,f,2020-11-05 21:23:12.470853,2020-11-05 21:23:12.470853
1164,469,119,t,2020-11-05 21:23:12.555292,2020-11-05 21:23:12.555292
1165,470,102,f,2020-11-05 21:23:13.255058,2020-11-05 21:23:13.255058
1166,470,34,t,2020-11-05 21:23:13.334479,2020-11-05 21:23:13.334479
1167,471,81,f,2020-11-05 21:23:14.700043,2020-11-05 21:23:14.700043
1168,471,115,t,2020-11-05 21:23:14.773747,2020-11-05 21:23:14.773747
1169,472,52,f,2020-11-05 21:23:15.499587,2020-11-05 21:23:15.499587
1170,472,8,f,2020-11-05 21:23:15.58391,2020-11-05 21:23:15.58391
1171,472,90,t,2020-11-05 21:23:15.666075,2020-11-05 21:23:15.666075
1172,473,12,f,2020-11-05 21:23:16.345002,2020-11-05 21:23:16.345002
1173,473,81,f,2020-11-05 21:23:16.423992,2020-11-05 21:23:16.423992
1174,473,47,t,2020-11-05 21:23:16.501715,2020-11-05 21:23:16.501715
1175,474,91,f,2020-11-05 21:23:17.770128,2020-11-05 21:23:17.770128
1176,474,88,f,2020-11-05 21:23:17.851088,2020-11-05 21:23:17.851088
1177,474,148,t,2020-11-05 21:23:17.938336,2020-11-05 21:23:17.938336
1178,475,80,f,2020-11-05 21:23:18.650466,2020-11-05 21:23:18.650466
1179,475,154,t,2020-11-05 21:23:18.757371,2020-11-05 21:23:18.757371
1180,476,5,f,2020-11-05 21:23:19.448245,2020-11-05 21:23:19.448245
1181,476,42,f,2020-11-05 21:23:19.536267,2020-11-05 21:23:19.536267
1182,476,159,t,2020-11-05 21:23:19.62191,2020-11-05 21:23:19.62191
1183,477,46,f,2020-11-05 21:23:20.233825,2020-11-05 21:23:20.233825
1184,477,119,t,2020-11-05 21:23:20.322187,2020-11-05 21:23:20.322187
1185,478,81,f,2020-11-05 21:23:21.052555,2020-11-05 21:23:21.052555
1186,478,130,t,2020-11-05 21:23:21.137928,2020-11-05 21:23:21.137928
1187,479,26,f,2020-11-05 21:23:22.547301,2020-11-05 21:23:22.547301
1188,480,26,f,2020-11-05 21:23:23.115968,2020-11-05 21:23:23.115968
1189,481,26,f,2020-11-05 21:23:23.702001,2020-11-05 21:23:23.702001
1190,482,26,f,2020-11-05 21:23:24.307628,2020-11-05 21:23:24.307628
1191,483,46,f,2020-11-05 21:23:25.120636,2020-11-05 21:23:25.120636
1192,483,140,t,2020-11-05 21:23:25.20452,2020-11-05 21:23:25.20452
1193,484,46,f,2020-11-05 21:23:25.851958,2020-11-05 21:23:25.851958
1194,484,140,t,2020-11-05 21:23:25.93153,2020-11-05 21:23:25.93153
1195,485,18,f,2020-11-05 21:23:26.663183,2020-11-05 21:23:26.663183
1196,485,49,t,2020-11-05 21:23:26.733722,2020-11-05 21:23:26.733722
1197,486,112,f,2020-11-05 21:23:27.292753,2020-11-05 21:23:27.292753
1198,487,46,f,2020-11-05 21:23:27.980097,2020-11-05 21:23:27.980097
1199,487,140,t,2020-11-05 21:23:28.067704,2020-11-05 21:23:28.067704
1200,488,26,f,2020-11-05 21:23:29.448876,2020-11-05 21:23:29.448876
1201,489,93,f,2020-11-05 21:23:30.548459,2020-11-05 21:23:30.548459
1202,490,93,f,2020-11-05 21:23:30.96972,2020-11-05 21:23:30.96972
1203,491,123,f,2020-11-05 21:23:32.23493,2020-11-05 21:23:32.23493
1204,492,30,f,2020-11-05 21:23:33.466658,2020-11-05 21:23:33.466658
1205,493,121,f,2020-11-05 21:23:34.024152,2020-11-05 21:23:34.024152
1206,494,162,f,2020-11-05 21:23:34.579384,2020-11-05 21:23:34.579384
1207,495,65,f,2020-11-05 21:23:35.178516,2020-11-05 21:23:35.178516
1208,495,126,t,2020-11-05 21:23:35.2544,2020-11-05 21:23:35.2544
1209,496,65,f,2020-11-05 21:23:35.805476,2020-11-05 21:23:35.805476
1210,496,126,t,2020-11-05 21:23:35.892756,2020-11-05 21:23:35.892756
1211,497,65,f,2020-11-05 21:23:37.243151,2020-11-05 21:23:37.243151
1212,497,126,t,2020-11-05 21:23:37.300573,2020-11-05 21:23:37.300573
1213,498,66,f,2020-11-05 21:23:38.468579,2020-11-05 21:23:38.468579
1214,498,47,t,2020-11-05 21:23:38.558188,2020-11-05 21:23:38.558188
1215,499,66,f,2020-11-05 21:23:39.218787,2020-11-05 21:23:39.218787
1216,499,47,t,2020-11-05 21:23:39.315834,2020-11-05 21:23:39.315834
1217,500,66,f,2020-11-05 21:23:40.103562,2020-11-05 21:23:40.103562
1218,500,120,t,2020-11-05 21:23:40.224663,2020-11-05 21:23:40.224663
1219,501,67,f,2020-11-05 21:23:40.804706,2020-11-05 21:23:40.804706
1220,501,75,t,2020-11-05 21:23:40.885132,2020-11-05 21:23:40.885132
1221,502,67,f,2020-11-05 21:23:42.203792,2020-11-05 21:23:42.203792
1222,502,75,t,2020-11-05 21:23:42.3179,2020-11-05 21:23:42.3179
1223,503,67,f,2020-11-05 21:23:42.890575,2020-11-05 21:23:42.890575
1224,503,75,t,2020-11-05 21:23:42.968551,2020-11-05 21:23:42.968551
1225,504,50,f,2020-11-05 21:23:43.609672,2020-11-05 21:23:43.609672
1226,504,51,f,2020-11-05 21:23:43.726584,2020-11-05 21:23:43.726584
1227,504,148,t,2020-11-05 21:23:43.829972,2020-11-05 21:23:43.829972
1228,505,35,f,2020-11-05 21:23:44.462142,2020-11-05 21:23:44.462142
1229,505,51,f,2020-11-05 21:23:44.512895,2020-11-05 21:23:44.512895
1230,505,148,t,2020-11-05 21:23:44.568029,2020-11-05 21:23:44.568029
1231,506,72,f,2020-11-05 21:23:45.234814,2020-11-05 21:23:45.234814
1232,506,53,f,2020-11-05 21:23:45.323665,2020-11-05 21:23:45.323665
1233,506,50,t,2020-11-05 21:23:45.405827,2020-11-05 21:23:45.405827
1234,507,22,f,2020-11-05 21:23:45.94572,2020-11-05 21:23:45.94572
1235,507,146,f,2020-11-05 21:23:46.035653,2020-11-05 21:23:46.035653
1236,507,113,t,2020-11-05 21:23:46.12317,2020-11-05 21:23:46.12317
1237,508,22,f,2020-11-05 21:23:46.700791,2020-11-05 21:23:46.700791
1238,508,146,f,2020-11-05 21:23:46.800375,2020-11-05 21:23:46.800375
1239,508,113,t,2020-11-05 21:23:46.884544,2020-11-05 21:23:46.884544
1240,509,7,f,2020-11-05 21:23:47.520438,2020-11-05 21:23:47.520438
1241,509,84,f,2020-11-05 21:23:47.659477,2020-11-05 21:23:47.659477
1242,509,158,t,2020-11-05 21:23:47.743384,2020-11-05 21:23:47.743384
1243,510,7,f,2020-11-05 21:23:48.895661,2020-11-05 21:23:48.895661
1244,510,84,f,2020-11-05 21:23:48.986081,2020-11-05 21:23:48.986081
1245,510,158,t,2020-11-05 21:23:49.067377,2020-11-05 21:23:49.067377
1246,511,82,f,2020-11-05 21:23:49.714162,2020-11-05 21:23:49.714162
1247,511,65,t,2020-11-05 21:23:49.806296,2020-11-05 21:23:49.806296
1248,512,82,f,2020-11-05 21:23:50.47793,2020-11-05 21:23:50.47793
1249,512,65,t,2020-11-05 21:23:50.556737,2020-11-05 21:23:50.556737
1250,513,82,f,2020-11-05 21:23:51.155577,2020-11-05 21:23:51.155577
1251,513,66,t,2020-11-05 21:23:51.236113,2020-11-05 21:23:51.236113
1252,514,82,f,2020-11-05 21:23:51.799522,2020-11-05 21:23:51.799522
1253,514,66,t,2020-11-05 21:23:51.882089,2020-11-05 21:23:51.882089
1254,515,82,f,2020-11-05 21:23:52.5532,2020-11-05 21:23:52.5532
1255,515,67,t,2020-11-05 21:23:52.611657,2020-11-05 21:23:52.611657
1256,516,82,f,2020-11-05 21:23:53.192637,2020-11-05 21:23:53.192637
1257,516,67,t,2020-11-05 21:23:53.291961,2020-11-05 21:23:53.291961
1258,517,108,f,2020-11-05 21:23:53.917344,2020-11-05 21:23:53.917344
1259,517,28,f,2020-11-05 21:23:53.99807,2020-11-05 21:23:53.99807
1260,517,140,t,2020-11-05 21:23:54.089571,2020-11-05 21:23:54.089571
1261,518,108,f,2020-11-05 21:23:54.712301,2020-11-05 21:23:54.712301
1262,518,28,f,2020-11-05 21:23:54.788256,2020-11-05 21:23:54.788256
1263,518,140,t,2020-11-05 21:23:54.869597,2020-11-05 21:23:54.869597
1264,519,145,f,2020-11-05 21:23:55.542394,2020-11-05 21:23:55.542394
1265,519,105,f,2020-11-05 21:23:55.632698,2020-11-05 21:23:55.632698
1266,519,79,t,2020-11-05 21:23:55.713282,2020-11-05 21:23:55.713282
1267,520,145,f,2020-11-05 21:23:56.330565,2020-11-05 21:23:56.330565
1268,520,105,f,2020-11-05 21:23:56.394461,2020-11-05 21:23:56.394461
1269,520,79,t,2020-11-05 21:23:56.473857,2020-11-05 21:23:56.473857
1270,521,145,f,2020-11-05 21:23:57.100824,2020-11-05 21:23:57.100824
1271,521,105,f,2020-11-05 21:23:57.19115,2020-11-05 21:23:57.19115
1272,521,79,t,2020-11-05 21:23:57.278472,2020-11-05 21:23:57.278472
1273,522,31,f,2020-11-05 21:23:57.862705,2020-11-05 21:23:57.862705
1274,522,78,f,2020-11-05 21:23:57.943604,2020-11-05 21:23:57.943604
1275,522,157,t,2020-11-05 21:23:58.035609,2020-11-05 21:23:58.035609
1276,523,31,f,2020-11-05 21:23:58.652454,2020-11-05 21:23:58.652454
1277,523,78,f,2020-11-05 21:23:58.763421,2020-11-05 21:23:58.763421
1278,523,157,t,2020-11-05 21:23:58.84677,2020-11-05 21:23:58.84677
1279,524,5,f,2020-11-05 21:23:59.400973,2020-11-05 21:23:59.400973
1280,524,133,f,2020-11-05 21:23:59.482529,2020-11-05 21:23:59.482529
1281,524,159,t,2020-11-05 21:23:59.583534,2020-11-05 21:23:59.583534
1282,525,5,f,2020-11-05 21:24:01.19718,2020-11-05 21:24:01.19718
1283,525,133,f,2020-11-05 21:24:01.287333,2020-11-05 21:24:01.287333
1284,525,159,t,2020-11-05 21:24:01.367149,2020-11-05 21:24:01.367149
1285,526,5,f,2020-11-05 21:24:02.63421,2020-11-05 21:24:02.63421
1286,526,45,f,2020-11-05 21:24:02.718323,2020-11-05 21:24:02.718323
1287,526,159,t,2020-11-05 21:24:02.80371,2020-11-05 21:24:02.80371
1288,527,109,f,2020-11-05 21:24:03.482944,2020-11-05 21:24:03.482944
1289,527,103,f,2020-11-05 21:24:03.565378,2020-11-05 21:24:03.565378
1290,527,86,t,2020-11-05 21:24:03.65775,2020-11-05 21:24:03.65775
1291,528,109,f,2020-11-05 21:24:04.946103,2020-11-05 21:24:04.946103
1292,528,103,f,2020-11-05 21:24:05.035577,2020-11-05 21:24:05.035577
1293,528,86,t,2020-11-05 21:24:05.126893,2020-11-05 21:24:05.126893
1294,529,146,f,2020-11-05 21:24:05.711445,2020-11-05 21:24:05.711445
1295,529,159,f,2020-11-05 21:24:05.79167,2020-11-05 21:24:05.79167
1296,529,104,t,2020-11-05 21:24:05.881569,2020-11-05 21:24:05.881569
1297,530,146,f,2020-11-05 21:24:06.607376,2020-11-05 21:24:06.607376
1298,530,159,f,2020-11-05 21:24:06.671115,2020-11-05 21:24:06.671115
1299,530,104,t,2020-11-05 21:24:06.93441,2020-11-05 21:24:06.93441
1300,531,131,f,2020-11-05 21:24:07.587454,2020-11-05 21:24:07.587454
1301,531,144,f,2020-11-05 21:24:07.671356,2020-11-05 21:24:07.671356
1302,531,103,t,2020-11-05 21:24:07.751607,2020-11-05 21:24:07.751607
1303,532,62,f,2020-11-05 21:24:08.808797,2020-11-05 21:24:08.808797
1304,532,125,f,2020-11-05 21:24:08.86526,2020-11-05 21:24:08.86526
1305,532,89,t,2020-11-05 21:24:08.913789,2020-11-05 21:24:08.913789
1306,533,62,f,2020-11-05 21:24:09.494124,2020-11-05 21:24:09.494124
1307,533,125,f,2020-11-05 21:24:09.554105,2020-11-05 21:24:09.554105
1308,533,89,t,2020-11-05 21:24:09.615211,2020-11-05 21:24:09.615211
1309,534,62,f,2020-11-05 21:24:10.770674,2020-11-05 21:24:10.770674
1310,534,125,f,2020-11-05 21:24:10.848285,2020-11-05 21:24:10.848285
1311,534,89,t,2020-11-05 21:24:10.898516,2020-11-05 21:24:10.898516
1312,535,33,f,2020-11-05 21:24:11.930217,2020-11-05 21:24:11.930217
1313,535,93,f,2020-11-05 21:24:12.001782,2020-11-05 21:24:12.001782
1314,535,11,t,2020-11-05 21:24:12.048378,2020-11-05 21:24:12.048378
1315,536,33,f,2020-11-05 21:24:12.686163,2020-11-05 21:24:12.686163
1316,536,93,f,2020-11-05 21:24:12.753064,2020-11-05 21:24:12.753064
1317,536,11,t,2020-11-05 21:24:12.809131,2020-11-05 21:24:12.809131
1318,537,33,f,2020-11-05 21:24:13.818312,2020-11-05 21:24:13.818312
1319,537,143,f,2020-11-05 21:24:13.864195,2020-11-05 21:24:13.864195
1320,537,11,t,2020-11-05 21:24:13.907691,2020-11-05 21:24:13.907691
1321,538,62,f,2020-11-05 21:24:14.306994,2020-11-05 21:24:14.306994
1322,538,39,f,2020-11-05 21:24:14.343021,2020-11-05 21:24:14.343021
1323,538,104,t,2020-11-05 21:24:14.391805,2020-11-05 21:24:14.391805
1324,539,5,f,2020-11-05 21:24:15.360314,2020-11-05 21:24:15.360314
1325,539,39,f,2020-11-05 21:24:15.402656,2020-11-05 21:24:15.402656
1326,539,104,t,2020-11-05 21:24:15.465741,2020-11-05 21:24:15.465741
1327,540,68,f,2020-11-05 21:24:15.871092,2020-11-05 21:24:15.871092
1328,540,34,f,2020-11-05 21:24:15.913346,2020-11-05 21:24:15.913346
1329,540,142,t,2020-11-05 21:24:15.963553,2020-11-05 21:24:15.963553
1330,541,102,f,2020-11-05 21:24:16.414835,2020-11-05 21:24:16.414835
1331,541,34,f,2020-11-05 21:24:16.460029,2020-11-05 21:24:16.460029
1332,541,142,t,2020-11-05 21:24:16.507779,2020-11-05 21:24:16.507779
1333,542,68,f,2020-11-05 21:24:17.06368,2020-11-05 21:24:17.06368
1334,542,34,f,2020-11-05 21:24:17.1236,2020-11-05 21:24:17.1236
1335,542,142,t,2020-11-05 21:24:17.19584,2020-11-05 21:24:17.19584
1336,543,38,f,2020-11-05 21:24:17.624623,2020-11-05 21:24:17.624623
1337,543,68,f,2020-11-05 21:24:17.698466,2020-11-05 21:24:17.698466
1338,543,3,t,2020-11-05 21:24:17.757437,2020-11-05 21:24:17.757437
1339,544,38,f,2020-11-05 21:24:18.203179,2020-11-05 21:24:18.203179
1340,544,68,f,2020-11-05 21:24:18.259243,2020-11-05 21:24:18.259243
1341,544,3,t,2020-11-05 21:24:18.314149,2020-11-05 21:24:18.314149
1342,545,38,f,2020-11-05 21:24:18.86926,2020-11-05 21:24:18.86926
1343,545,68,f,2020-11-05 21:24:18.919188,2020-11-05 21:24:18.919188
1344,545,3,t,2020-11-05 21:24:18.990015,2020-11-05 21:24:18.990015
1345,546,158,f,2020-11-05 21:24:19.457073,2020-11-05 21:24:19.457073
1346,546,151,f,2020-11-05 21:24:19.516752,2020-11-05 21:24:19.516752
1347,546,34,t,2020-11-05 21:24:19.573302,2020-11-05 21:24:19.573302
1348,547,158,f,2020-11-05 21:24:20.67774,2020-11-05 21:24:20.67774
1349,547,151,f,2020-11-05 21:24:20.718865,2020-11-05 21:24:20.718865
1350,547,34,t,2020-11-05 21:24:20.924352,2020-11-05 21:24:20.924352
1351,548,34,f,2020-11-05 21:24:21.345687,2020-11-05 21:24:21.345687
1352,548,20,f,2020-11-05 21:24:21.403306,2020-11-05 21:24:21.403306
1353,548,102,t,2020-11-05 21:24:21.480747,2020-11-05 21:24:21.480747
1354,549,34,f,2020-11-05 21:24:21.896456,2020-11-05 21:24:21.896456
1355,549,20,f,2020-11-05 21:24:21.977931,2020-11-05 21:24:21.977931
1356,549,102,t,2020-11-05 21:24:22.026483,2020-11-05 21:24:22.026483
1357,550,120,f,2020-11-05 21:24:22.571069,2020-11-05 21:24:22.571069
1358,550,91,f,2020-11-05 21:24:22.612735,2020-11-05 21:24:22.612735
1359,550,104,t,2020-11-05 21:24:22.658591,2020-11-05 21:24:22.658591
1360,551,22,f,2020-11-05 21:24:23.606718,2020-11-05 21:24:23.606718
1361,551,153,f,2020-11-05 21:24:23.65381,2020-11-05 21:24:23.65381
1362,551,83,t,2020-11-05 21:24:23.715313,2020-11-05 21:24:23.715313
1363,552,22,f,2020-11-05 21:24:24.273919,2020-11-05 21:24:24.273919
1364,552,153,f,2020-11-05 21:24:24.320444,2020-11-05 21:24:24.320444
1365,552,83,t,2020-11-05 21:24:24.367095,2020-11-05 21:24:24.367095
1366,553,22,f,2020-11-05 21:24:24.851475,2020-11-05 21:24:24.851475
1367,553,153,f,2020-11-05 21:24:24.907074,2020-11-05 21:24:24.907074
1368,553,83,t,2020-11-05 21:24:24.964246,2020-11-05 21:24:24.964246
1369,554,55,f,2020-11-05 21:24:25.429349,2020-11-05 21:24:25.429349
1370,554,39,t,2020-11-05 21:24:25.486627,2020-11-05 21:24:25.486627
1371,555,125,f,2020-11-05 21:24:26.610347,2020-11-05 21:24:26.610347
1372,555,161,t,2020-11-05 21:24:26.649172,2020-11-05 21:24:26.649172
1373,556,11,f,2020-11-05 21:24:27.135345,2020-11-05 21:24:27.135345
1374,556,34,f,2020-11-05 21:24:27.18229,2020-11-05 21:24:27.18229
1375,556,114,t,2020-11-05 21:24:27.228206,2020-11-05 21:24:27.228206
1376,557,5,f,2020-11-05 21:24:27.681458,2020-11-05 21:24:27.681458
1377,557,75,f,2020-11-05 21:24:27.728837,2020-11-05 21:24:27.728837
1378,557,133,t,2020-11-05 21:24:27.774849,2020-11-05 21:24:27.774849
1379,558,5,f,2020-11-05 21:24:28.312436,2020-11-05 21:24:28.312436
1380,558,75,f,2020-11-05 21:24:28.358821,2020-11-05 21:24:28.358821
1381,558,133,t,2020-11-05 21:24:28.447794,2020-11-05 21:24:28.447794
1382,559,61,f,2020-11-05 21:24:29.069273,2020-11-05 21:24:29.069273
1383,559,153,f,2020-11-05 21:24:29.132084,2020-11-05 21:24:29.132084
1384,559,22,t,2020-11-05 21:24:29.262309,2020-11-05 21:24:29.262309
1385,560,61,f,2020-11-05 21:24:29.898099,2020-11-05 21:24:29.898099
